Time,Place,Latitude,Longitude,Depth,Mag
2022-06-20T01:05:07.321Z,"38 km SSW of Hualien City, Taiwan",23.6544,121.4725,8.0,5.9
2022-06-19T09:55:19.070Z,"126 km WNW of Naha, Japan",26.7173,126.5426,7.0,5.5
2022-06-15T11:56:33.191Z,off the coast of Oregon,44.5381,-130.1124,10.0,5.6
2022-06-15T06:06:02.539Z,"23 km NE of K?sh, Iran",26.6789,54.212,9.0,5.5
2022-06-14T09:09:32.433Z,"136 km N of Lae, Papua New Guinea",-5.4918,147.078,189.119,5.6
2022-06-11T07:29:54.270Z,"87 km E of Georgetown, Saint Helena",-7.9871,-13.6166,10.0,5.6
2022-06-10T23:07:21.479Z,east of the North Island of New Zealand,-35.0476,-179.621,10.0,5.6
2022-06-09T17:28:35.801Z,"249 km NW of Tianpeng, China",32.3726,101.8721,7.0,5.9
2022-06-09T16:03:26.522Z,"247 km NW of Tianpeng, China",32.3152,101.8363,10.14,5.6
2022-06-08T05:32:37.927Z,"39 km WSW of Mamuju, Indonesia",-2.7693,118.5386,23.58,5.8
2022-06-08T00:55:46.777Z,"107 km SSW of Tarauacá, Brazil",-9.0472,-71.1783,622.73,6.5
2022-06-07T13:24:13.974Z,"79 km ESE of Gorontalo, Indonesia",0.1487,123.6638,131.78,5.6
2022-06-04T23:38:12.123Z,"Rat Islands, Aleutian Islands, Alaska",52.0536,178.2682,105.0,6.3
2022-06-04T13:17:48.196Z,west of Macquarie Island,-57.7238,148.6769,10.0,6.4
2022-06-04T13:07:25.926Z,"129 km NW of Neiafu, Tonga",-17.9601,-174.9679,237.0,6.3
2022-06-04T02:59:28.434Z,South Sandwich Islands region,-58.7733,-25.5884,43.549,5.6
2022-06-03T07:03:35.211Z,"140 km WNW of Naha, Japan",26.7819,126.4199,10.0,5.6
2022-06-02T18:54:31.063Z,"26 km ENE of Bacolod, Philippines",9.0182,126.5097,38.76,5.5
2022-06-02T12:16:31.331Z,Pacific-Antarctic Ridge,-55.9982,-144.0316,10.0,5.5
2022-06-01T09:00:08.401Z,"48 km W of Linqiong, China",30.3951,102.9582,12.0,5.8
2022-05-28T15:32:25.852Z,"129 km ESE of Pangai, Tonga",-20.1469,-173.163,10.0,5.6
2022-05-28T14:19:04.664Z,northern Mid-Atlantic Ridge,23.3808,-45.0581,10.0,5.5
2022-05-28T14:11:12.811Z,"187 km NNW of Sola, Vanuatu",-12.2477,167.0674,215.0,5.6
2022-05-27T02:36:05.556Z,"37 km NE of Lospalos, Timor Leste",-8.2572,127.2079,49.0,6.2
2022-05-27T01:07:32.178Z,"14 km SE of Santiago, Peru",-14.276,-75.6205,43.0,5.5
2022-05-26T18:10:04.775Z,southern East Pacific Rise,-49.7722,-114.9698,10.0,6.2
2022-05-26T15:37:58.560Z,southeast of the Loyalty Islands,-22.8282,172.1298,15.0,6.6
2022-05-26T12:02:21.110Z,"10 km W of Azángaro, Peru",-14.9076,-70.2924,236.0,7.2
2022-05-25T21:43:01.068Z,"12 km WNW of Santa María Zapotitlán, Mexico",16.1693,-95.9576,34.0,5.5
2022-05-24T12:57:59.372Z,"42 km ENE of Palca, Peru",-17.6213,-69.5902,156.0,5.5
2022-05-23T19:26:36.011Z,"108 km S of Lakatoro, Vanuatu",-17.0791,167.4955,10.0,5.6
2022-05-23T11:58:02.250Z,South Sandwich Islands region,-58.0348,-25.2664,23.0,5.5
2022-05-23T02:01:05.931Z,"136 km SSE of Shizunai-furukawach?, Japan",41.2357,143.0991,34.0,5.5
2022-05-22T15:17:31.327Z,"235 km SSE of Katsuura, Japan",33.2279,141.4121,12.0,6.0
2022-05-22T07:06:28.470Z,south of the Fiji Islands,-26.2125,178.4501,603.79,6.3
2022-05-21T21:50:48.047Z,"1 km S of Lian, Philippines",14.0187,120.6494,129.0,6.1
2022-05-21T07:01:22.221Z,north of Svalbard,84.2375,0.585,10.0,5.8
2022-05-20T12:35:49.576Z,Strait of Gibraltar,35.5176,-3.4789,10.0,5.5
2022-05-20T09:07:46.967Z,"79 km NW of Coquimbo, Chile",-29.5345,-72.0046,19.64,5.7
2022-05-19T10:10:55.795Z,Macquarie Island region,-54.019,159.1177,10.0,5.6
2022-05-19T09:23:53.245Z,Tonga,-16.193,-173.9203,122.0,5.8
2022-05-18T06:27:54.837Z,"Rat Islands, Aleutian Islands, Alaska",51.1004,178.7167,18.0,5.7
2022-05-18T03:52:25.111Z,"227 km SSE of Katsuura, Japan",33.3301,141.4573,13.0,5.6
2022-05-17T13:17:52.144Z,"224 km SSE of Katsuura, Japan",33.3872,141.5114,13.0,5.5
2022-05-17T06:04:53.424Z,"230 km SSE of Katsuura, Japan",33.3852,141.6529,10.0,5.5
2022-05-17T01:44:22.402Z,south of New Zealand,-56.4633,177.7725,10.0,5.5
2022-05-15T11:09:53.272Z,"299 km WSW of Merizo Village, Guam",11.921,142.2807,22.0,5.5
2022-05-13T03:23:12.656Z,South Sandwich Islands region,-56.3268,-27.6218,10.0,5.5
2022-05-10T23:06:32.368Z,"86 km NNW of San Antonio de los Cobres, Argentina",-23.496,-66.6519,220.0,6.8
2022-05-10T13:18:11.553Z,"90 km NW of Port-Vila, Vanuatu",-17.2457,167.632,14.0,5.8
2022-05-09T22:33:06.873Z,"178 km SW of Lorengau, Papua New Guinea",-3.3591,146.3506,10.0,6.3
2022-05-09T16:14:57.325Z,southeast of Easter Island,-35.7328,-103.5458,10.0,5.7
2022-05-09T06:23:02.067Z,"70 km SW of Yonakuni, Japan",24.0406,122.4888,21.0,6.2
2022-05-08T21:51:39.714Z,"90 km W of Tobelo, Indonesia",1.8437,127.2017,39.28,5.6
2022-05-08T13:32:58.400Z,"84 km NNE of Cruz Bay, U.S. Virgin Islands",18.9755,-64.3585,25.0,5.5
2022-05-07T11:53:56.580Z,"137 km WNW of Naha, Japan",26.7906,126.4642,10.0,5.5
2022-05-05T20:15:47.817Z,"78 km WNW of Port-Vila, Vanuatu",-17.3758,167.6793,18.0,5.6
2022-05-05T08:21:15.666Z,"94 km SE of Lukatan, Philippines",6.5295,127.1315,18.0,6.0
2022-05-04T21:41:06.134Z,"90 km ESE of Bobon, Philippines",6.4879,127.0565,19.82,5.6
2022-05-02T06:02:11.938Z,South Sandwich Islands region,-57.0699,-25.1521,10.0,5.6
2022-05-01T21:57:49.305Z,"Volcano Islands, Japan region",23.6503,142.7068,54.0,5.5
2022-05-01T12:50:30.597Z,"81 km SSE of Panguna, Papua New Guinea",-7.0256,155.6883,35.0,5.5
2022-04-29T08:33:28.653Z,central East Pacific Rise,-4.4742,-104.9646,10.0,5.6
2022-04-28T13:21:13.122Z,"175 km NE of Madang, Papua New Guinea",-3.9148,146.6901,10.0,6.1
2022-04-24T01:35:03.445Z,Kuril Islands,46.0624,152.8465,35.0,5.6
2022-04-22T21:07:48.316Z,"15 km NNE of Ljubinje, Bosnia and Herzegovina",43.0742,18.1803,10.0,5.7
2022-04-21T07:42:46.508Z,"55 km WSW of Masachapa, Nicaragua",11.5537,-86.9604,27.0,6.6
2022-04-21T06:20:06.527Z,southern Mid-Atlantic Ridge,-42.8557,-16.0022,10.0,5.5
2022-04-21T06:12:46.336Z,Tristan da Cunha region,-42.9535,-15.9587,10.0,5.5
2022-04-20T21:57:43.018Z,"50 km ESE of Manay, Philippines",6.9686,126.9241,19.0,6.0
2022-04-20T19:13:59.291Z,Balleny Islands region,-61.1837,153.8899,10.0,5.8
2022-04-20T11:19:05.569Z,"4 km WSW of San Pedro de Atacama, Chile",-22.928,-68.2444,102.28,5.7
2022-04-20T11:05:36.438Z,Scotia Sea,-60.2854,-46.6583,10.0,5.5
2022-04-20T05:13:07.486Z,southeast of the Loyalty Islands,-22.8364,170.8458,10.0,5.9
2022-04-19T04:33:43.436Z,"119 km E of ‘Ohonua, Tonga",-21.501,-173.8111,18.0,5.9
2022-04-19T01:23:07.057Z,"41 km E of Santiago, Philippines",7.2852,126.9533,19.0,6.1
2022-04-18T23:33:34.705Z,"131 km SE of Kirakira, Solomon Islands",-11.267,162.8021,11.5,5.5
2022-04-17T07:46:35.635Z,Vanuatu,-15.7044,167.8457,196.0,6.1
2022-04-14T07:03:34.324Z,south of Tonga,-25.2026,-175.3693,8.0,5.5
2022-04-13T03:00:56.312Z,"28 km WSW of Kokopo, Papua New Guinea",-4.4297,152.0242,149.0,6.1
2022-04-13T01:22:32.819Z,"145 km WNW of Naha, Japan",26.8566,126.4128,8.0,5.6
2022-04-11T19:15:36.239Z,"290 km SSE of Alo, Wallis and Futuna",-16.7729,-177.1805,10.0,5.5
2022-04-09T20:52:38.456Z,"63 km WSW of Norsup, Vanuatu",-16.3146,166.8601,17.0,6.3
2022-04-09T16:29:16.350Z,"Rat Islands, Aleutian Islands, Alaska",51.1489,178.7349,22.0,5.7
2022-04-09T15:49:09.324Z,Mid-Indian Ridge,-36.6237,78.8408,10.0,5.8
2022-04-07T23:36:10.821Z,"45 km SE of Hengchun, Taiwan",21.7031,121.0439,10.0,5.7
2022-04-06T15:27:56.729Z,south of the Fiji Islands,-26.9954,-176.3672,12.47,5.5
2022-04-06T05:29:43.954Z,"202 km NNW of Sabang, Indonesia",7.423,94.3078,10.0,5.5
2022-04-05T01:44:08.299Z,"128 km W of Tobelo, Indonesia",1.9361,126.8713,36.0,5.9
2022-04-04T16:06:57.662Z,"56 km WNW of Port-Vila, Vanuatu",-17.4723,167.8625,31.0,6.0
2022-04-03T10:24:54.783Z,"55 km E of Cortes, Philippines",9.2559,126.6946,17.04,5.6
2022-04-02T18:45:00.592Z,southeast of the Loyalty Islands,-22.688,170.5432,9.0,5.6
2022-04-02T10:45:58.046Z,southeast of the Loyalty Islands,-22.6591,170.5385,15.36,5.5
2022-04-02T04:15:06.498Z,southeast of the Loyalty Islands,-22.8857,170.517,22.42,5.6
2022-04-01T14:38:39.241Z,Pacific-Antarctic Ridge,-56.9443,-142.3429,10.0,5.6
2022-04-01T13:05:18.925Z,"272 km ESE of Tadine, New Caledonia",-22.6,170.2659,16.0,5.5
2022-03-31T19:50:40.985Z,southeast of the Loyalty Islands,-22.6577,170.8084,20.0,6.4
2022-03-31T06:12:24.839Z,"271 km ESE of Tadine, New Caledonia",-22.3751,170.3502,10.0,5.6
2022-03-31T06:02:09.293Z,"277 km ESE of Tadine, New Caledonia",-22.4628,170.3834,10.0,5.6
2022-03-31T05:44:01.146Z,southeast of the Loyalty Islands,-22.586,170.3744,10.0,7.0
2022-03-31T03:06:47.419Z,"255 km ESE of Tadine, New Caledonia",-22.4028,170.1737,10.0,5.7
2022-03-30T20:56:58.105Z,"284 km ESE of Tadine, New Caledonia",-22.666,170.3659,10.0,6.9
2022-03-29T17:13:07.966Z,"off the coast of Michoacan, Mexico",15.2452,-104.3584,10.0,5.5
2022-03-27T04:28:12.421Z,"7 km SE of Esmeraldas, Ecuador",0.9038,-79.6109,19.0,5.8
2022-03-27T00:50:45.041Z,Mid-Indian Ridge,-13.8073,66.1762,12.82,5.8
2022-03-25T16:21:03.998Z,"148 km SSW of Laojunmiao, China",38.5365,97.2898,10.0,5.7
2022-03-23T21:57:00.144Z,Vanuatu,-15.0687,167.4522,115.0,6.0
2022-03-22T20:29:58.188Z,"63 km S of Hualien City, Taiwan",23.4084,121.5099,18.0,5.8
2022-03-22T19:35:03.930Z,"52 km S of Hualien City, Taiwan",23.5048,121.542,24.0,5.5
2022-03-22T17:43:25.213Z,"62 km S of Hualien City, Taiwan",23.42,121.4901,16.66,5.9
2022-03-22T17:41:38.584Z,"65 km S of Hualien City, Taiwan",23.3839,121.6118,24.0,6.7
2022-03-21T05:15:30.762Z,South Sandwich Islands region,-58.2546,-23.4895,10.0,5.6
2022-03-20T18:10:43.285Z,Kermadec Islands region,-28.659,-177.3532,44.0,6.0
2022-03-18T19:04:18.686Z,"147 km N of Ishigaki, Japan",25.6706,123.998,165.94,5.9
2022-03-17T22:25:46.090Z,Ascension Island region,-11.455,-12.9752,10.0,5.5
2022-03-17T11:33:37.138Z,"146 km WNW of Naha, Japan",26.8146,126.3749,9.0,5.7
2022-03-16T23:15:47.266Z,"59 km NNW of Bandar-e Lengeh, Iran",27.0219,54.5843,22.0,5.9
2022-03-16T15:52:29.990Z,"83 km SE of Ishinomaki, Japan",37.8061,141.8531,55.01,5.5
2022-03-16T14:36:30.997Z,"57 km ENE of Namie, Japan",37.7132,141.5793,41.0,7.3
2022-03-16T14:34:27.453Z,"62 km ENE of Namie, Japan",37.6468,141.6735,57.18,6.0
2022-03-16T06:06:36.198Z,"10 km SW of Madrigal, Peru",-15.6703,-71.8843,12.32,5.5
2022-03-13T21:38:43.829Z,"177 km W of Pariaman, Indonesia",-0.6087,98.5291,29.19,5.6
2022-03-13T21:09:22.258Z,"166 km W of Pariaman, Indonesia",-0.6294,98.6259,28.0,6.7
2022-03-13T21:05:49.469Z,"75 km WNW of Cabra, Philippines",14.096,119.3811,11.0,6.4
2022-03-08T17:14:36.417Z,west of Macquarie Island,-54.139,145.7713,10.0,5.5
2022-03-07T05:34:18.525Z,Fiji region,-20.3752,-178.4045,581.83,6.1
2022-03-06T09:35:07.133Z,"54 km WNW of Vinchina, Argentina",-28.5436,-68.7112,105.17,5.5
2022-03-06T03:29:20.344Z,"3 km S of Zacatal, Mexico",16.9112,-95.2004,94.63,5.5
2022-03-05T12:02:41.150Z,"northern Sumatra, Indonesia",4.6517,95.0249,42.0,5.5
2022-03-05T01:10:08.274Z,"48 km NW of Abra Pampa, Argentina",-22.4383,-66.0638,266.0,5.7
2022-03-03T14:40:33.040Z,"Veracruz, Mexico",18.2008,-95.4044,109.88,5.7
2022-03-02T22:53:58.871Z,"69 km S of Kokopo, Papua New Guinea",-4.9697,152.2405,38.12,5.5
2022-03-02T12:52:07.344Z,"Kermadec Islands, New Zealand",-30.0751,-177.7264,24.0,6.6
2022-03-01T06:22:54.611Z,Kermadec Islands region,-27.1718,-175.8414,10.0,5.8
2022-02-28T09:52:54.179Z,northern Mid-Atlantic Ridge,22.4712,-45.0312,10.0,5.6
2022-02-28T01:15:16.651Z,"66 km WNW of Arauco, Chile",-36.9801,-73.993,9.93,5.7
2022-02-25T21:52:06.677Z,South Sandwich Islands region,-59.6178,-26.343,40.0,5.8
2022-02-25T01:39:26.554Z,"65 km NNW of Bukittinggi, Indonesia",0.219,100.1006,4.0,6.1
2022-02-24T03:52:57.713Z,South Sandwich Islands region,-58.4591,-29.744,10.0,5.5
2022-02-23T12:49:31.002Z,"26 km SW of Santa Rosa del Sur, Colombia",7.8174,-74.2494,50.69,5.5
2022-02-22T10:44:09.804Z,"25 km SW of Hihifo, Tonga",-16.1151,-173.9733,163.0,5.9
2022-02-22T06:12:50.740Z,"58 km W of Abra Pampa, Argentina",-22.6664,-66.2663,251.0,6.0
2022-02-21T23:24:13.721Z,Balleny Islands region,-69.7739,165.3918,14.0,6.3
2022-02-21T20:52:32.543Z,"143 km WNW of Naha, Japan",26.8606,126.4361,11.49,5.6
2022-02-21T16:22:33.830Z,"67 km NNE of Ruteng, Indonesia",-8.0904,120.7908,10.0,5.5
2022-02-21T12:35:58.794Z,"47 km NNE of Ruteng, Indonesia",-8.2068,120.6211,20.0,5.7
2022-02-20T18:29:27.263Z,"64 km SE of Pondaguitan, Philippines",6.0071,126.6453,58.12,5.5
2022-02-19T16:46:52.823Z,Pacific-Antarctic Ridge,-56.6309,-142.9303,10.0,5.7
2022-02-17T21:50:51.251Z,Kermadec Islands region,-29.9622,-179.277,303.72,5.5
2022-02-17T04:03:55.865Z,South Sandwich Islands region,-59.1913,-23.7333,10.0,5.6
2022-02-16T20:21:06.737Z,south of the Fiji Islands,-23.7682,179.9981,535.0,6.8
2022-02-16T07:12:22.847Z,"12 km WSW of Nueva Concepción, Guatemala",14.1476,-91.3982,60.0,6.2
2022-02-16T05:39:36.100Z,South Sandwich Islands region,-58.3398,-25.5274,31.0,5.5
2022-02-14T20:28:21.244Z,"209 km W of Olonkinbyen, Svalbard and Jan Mayen",70.7114,-14.3853,10.0,5.7
2022-02-13T20:29:46.350Z,"168 km SSW of Merizo Village, Guam",11.7884,144.2842,15.0,6.0
2022-02-13T08:21:47.647Z,"125 km W of Ternate, Indonesia",0.9313,126.2631,38.1,5.7
2022-02-13T04:36:17.787Z,"57 km N of Namuac, Philippines",19.1297,121.173,28.22,5.5
2022-02-12T20:48:54.019Z,central Mid-Atlantic Ridge,-0.4912,-19.9859,10.0,5.5
2022-02-11T07:14:53.332Z,"46 km E of Wewak, Papua New Guinea",-3.5114,144.0527,10.0,5.5
2022-02-10T10:27:32.604Z,Ascension Island region,-10.3324,-13.1276,10.0,5.5
2022-02-08T16:36:31.681Z,"Ryukyu Islands, Japan",26.8395,126.5254,10.0,5.6
2022-02-08T11:59:25.311Z,central Mid-Atlantic Ridge,-0.417,-19.8913,10.0,6.2
2022-02-05T04:16:01.236Z,"45 km SW of Ashk?sham, Afghanistan",36.4307,71.126,212.0,5.8
2022-02-04T20:25:09.549Z,southeast Indian Ridge,-48.033,99.4949,10.0,6.3
2022-02-03T15:58:57.367Z,"49 km NW of Barranca, Peru",-4.4661,-76.9283,110.0,6.5
2022-02-02T18:13:02.910Z,Kermadec Islands region,-27.9248,-175.9728,10.0,5.5
2022-02-02T10:26:33.511Z,"74 km ENE of ‘Ohonua, Tonga",-21.1035,-174.2706,9.61,5.5
2022-02-02T05:32:32.230Z,Kermadec Islands region,-27.7569,-176.3267,10.0,5.6
2022-02-01T19:25:10.031Z,"184 km NE of Lospalos, Timor Leste",-7.483,128.3132,119.0,6.0
2022-01-31T12:14:36.475Z,Kermadec Islands region,-29.5676,-176.8028,15.0,5.9
2022-01-31T11:21:46.538Z,"Kermadec Islands, New Zealand",-29.6348,-177.0354,14.0,5.7
2022-01-30T11:07:32.889Z,southern East Pacific Rise,-32.0955,-111.7869,10.0,5.6
2022-01-29T04:59:10.356Z,Kermadec Islands region,-29.6171,-176.9625,10.0,5.8
2022-01-29T02:46:39.588Z,Kermadec Islands region,-29.5642,-176.7217,8.0,6.5
2022-01-28T11:14:09.293Z,"281 km SW of Arenas, Panama",5.4966,-82.5844,8.0,6.0
2022-01-28T00:31:25.174Z,"122 km SE of Arica, Chile",-19.1425,-69.3696,91.14,5.5
2022-01-27T06:40:05.543Z,"220 km WNW of Pangai, Tonga",-19.0992,-176.3135,6.2,6.2
2022-01-26T16:36:19.144Z,Balleny Islands region,-63.5219,170.1107,10.0,5.6
2022-01-25T01:24:33.513Z,South Sandwich Islands region,-55.3696,-28.7839,11.0,6.0
2022-01-23T02:21:19.926Z,"156 km SSW of Laojunmiao, China",38.4613,97.3425,10.0,5.6
2022-01-22T05:17:04.896Z,"71 km S of Unalaska, Alaska",53.2402,-166.682,29.0,6.2
2022-01-22T02:26:13.323Z,"232 km SE of Sarangani, Philippines",3.6724,126.6596,21.0,6.0
2022-01-21T16:08:37.210Z,"27 km SSE of Saiki, Japan",32.7282,132.0386,39.0,6.3
2022-01-20T10:44:18.392Z,"67 km WNW of Abepura, Indonesia",-2.4732,140.0375,35.0,5.5
2022-01-20T06:52:20.411Z,South Sandwich Islands region,-58.8885,-23.919,8.0,5.9
2022-01-16T12:52:08.025Z,"74 km WSW of Panguna, Papua New Guinea",-6.4492,154.8224,379.0,6.1
2022-01-16T11:48:05.261Z,"25 km SSE of Karyes, Greece",40.0413,24.361,7.0,5.5
2022-01-15T18:23:04.127Z,Pacific-Antarctic Ridge,-55.5113,-128.4388,10.0,5.7
2022-01-15T04:14:45.000Z,"68 km NNW of Nuku‘alofa, Tonga",-20.546,-175.39,0.0,5.8
2022-01-14T09:05:41.461Z,"80 km SW of Labuan, Indonesia",-6.86,105.2887,33.0,6.6
2022-01-12T13:16:21.730Z,"43 km ENE of Lae, Papua New Guinea",-6.6002,147.3665,80.0,5.6
2022-01-12T10:49:35.347Z,"22 km ENE of Eltham, New Zealand",-39.3264,174.519,193.29,5.7
2022-01-11T12:53:45.679Z,"82 km SE of Nikolski, Alaska",52.4378,-167.9609,16.72,5.8
2022-01-11T12:39:32.454Z,"53 km SE of Nikolski, Alaska",52.5791,-168.3275,19.0,6.6
2022-01-11T11:35:43.674Z,"100 km SE of Nikolski, Alaska",52.3415,-167.7554,20.0,6.8
2022-01-11T01:07:48.064Z,"48 km WNW of Pólis, Cyprus",35.2267,31.9435,21.0,6.6
2022-01-10T23:26:44.999Z,northern Mid-Atlantic Ridge,28.4777,-43.6423,10.0,5.8
2022-01-10T20:03:03.926Z,south of the Fiji Islands,-25.0442,179.8704,498.93,5.7
2022-01-10T08:36:02.078Z,"23 km NW of Trancas, Argentina",-26.0798,-65.4393,8.0,5.6
2022-01-10T00:06:30.834Z,south of the Kermadec Islands,-33.7823,179.574,7.0,6.2
2022-01-09T21:43:47.201Z,"5 km NNW of Flórina, Greece",40.8272,21.3919,13.45,5.5
2022-01-09T02:05:46.830Z,"New Britain region, Papua New Guinea",-7.2106,152.6649,13.0,5.7
2022-01-08T03:24:08.615Z,"110 km NW of Copiapó, Chile",-26.6816,-71.138,13.0,5.9
2022-01-07T17:45:30.809Z,"northern Qinghai, China",37.8283,101.29,13.0,6.6
2022-01-07T10:27:06.721Z,"6 km NW of Cocachacra, Peru",-11.8659,-76.5753,95.84,5.6
2022-01-06T16:25:05.973Z,near the coast of Nicaragua,11.9367,-87.1371,17.0,6.1
2022-01-05T23:24:39.238Z,southern Pacific Ocean,-65.3437,-71.5089,10.0,5.7
2022-01-04T20:55:46.858Z,"284 km E of Katabu, Indonesia",-4.8065,125.0808,544.0,6.0
2022-01-04T18:31:55.600Z,"113 km SSE of Isangel, Vanuatu",-20.4804,169.7151,117.71,5.8
2022-01-04T03:18:37.977Z,northern Mid-Atlantic Ridge,35.2813,-35.249,10.0,5.9
2022-01-03T21:08:51.066Z,"Bonin Islands, Japan region",27.1965,141.5457,40.0,5.8
2022-01-03T09:46:35.767Z,"66 km E of Hualien City, Taiwan",24.0079,122.2592,19.0,6.2
2022-01-03T02:09:44.647Z,"110 km NW of Sola, Vanuatu",-13.1864,166.8148,104.0,6.0
2022-01-01T08:08:09.823Z,southeast of Easter Island,-36.1658,-100.538,10.0,5.6
2021-12-30T13:13:17.562Z,"157 km SSE of Tondano, Indonesia",-0.0798,125.2498,42.0,5.5
2021-12-30T04:58:15.906Z,South Sandwich Islands region,-55.8888,-28.0832,41.0,5.7
2021-12-29T18:25:51.962Z,"125 km NNE of Lospalos, Timor Leste",-7.5482,127.5773,165.49,7.3
2021-12-29T05:08:09.950Z,"19 km S of Pýrgos, Greece",34.8334,25.1386,64.53,5.7
2021-12-29T03:57:32.869Z,"258 km NW of Attu Station, Alaska",54.622,170.6514,10.0,5.6
2021-12-27T11:34:08.254Z,"118 km E of ‘Ohonua, Tonga",-21.4466,-173.8105,11.37,5.5
2021-12-26T18:59:02.711Z,"25 km S of Fry, Greece",35.1923,26.9659,10.0,5.6
2021-12-26T15:42:57.107Z,"141 km E of Levuka, Fiji",-18.1104,-179.352,639.16,6.1
2021-12-26T08:26:47.590Z,"southwestern Ryukyu Islands, Japan",25.2095,125.6031,19.09,5.9
2021-12-25T12:39:13.730Z,"124 km SSE of Hihifo, Tonga",-17.0419,-173.49,42.98,5.6
2021-12-24T13:43:22.922Z,"88 km NNW of Phôngsali, Laos",22.3699,101.6708,9.48,5.7
2021-12-22T23:22:58.013Z,"213 km SW of La Cruz de Loreto, Mexico",18.8369,-107.0706,10.0,6.0
2021-12-22T05:51:51.578Z,South Sandwich Islands region,-57.7817,-25.34,35.0,5.9
2021-12-21T22:42:15.051Z,"58 km E of Port Alsworth, Alaska",60.1237,-153.2742,151.2,5.9
2021-12-20T20:10:31.310Z,"7km N of Petrolia, CA",40.3901667,-124.298,27.04,6.2
2021-12-20T20:10:20.310Z,"29km W of Petrolia, CA",40.2978333,-124.626,16.51,5.65
2021-12-20T03:39:34.263Z,South Sandwich Islands region,-56.8399,-24.0136,10.0,5.9
2021-12-19T21:06:15.047Z,"53 km NW of Sainyabuli, Laos",19.5613,101.3109,10.0,5.5
2021-12-19T16:28:22.616Z,"85 km W of Labasa, Fiji",-16.3139,178.5777,10.0,6.2
2021-12-18T20:05:45.111Z,Prince Edward Islands region,-47.1259,33.5085,10.0,6.0
2021-12-17T20:02:30.019Z,"231 km E of Levuka, Fiji",-17.9852,-178.5023,575.13,5.7
2021-12-16T21:14:46.611Z,South Sandwich Islands region,-60.1754,-23.8375,15.0,6.0
2021-12-16T04:26:06.982Z,"247 km NE of Lospalos, Timor Leste",-7.0438,128.6847,10.0,5.6
2021-12-14T08:31:31.397Z,"111 km N of Maumere, Indonesia",-7.6129,122.3166,10.0,5.6
2021-12-14T04:23:55.138Z,"78 km W of Vallenar, Chile",-28.6861,-71.5555,17.79,5.5
2021-12-14T03:25:27.949Z,"112 km N of Maumere, Indonesia",-7.605,122.2449,10.0,5.8
2021-12-14T03:23:30.443Z,"111 km N of Maumere, Indonesia",-7.6086,122.2473,10.0,5.7
2021-12-14T03:20:23.809Z,Flores Sea,-7.6033,122.2274,14.27,7.3
2021-12-13T09:12:33.433Z,"Mindoro, Philippines",13.6205,120.7577,133.39,5.5
2021-12-13T07:03:07.238Z,"3 km SSE of El Pacayal, Mexico",15.5707,-92.0281,167.0,5.7
2021-12-12T08:58:07.352Z,west of Macquarie Island,-60.7956,154.1393,10.0,6.6
2021-12-11T14:54:19.098Z,"42 km N of La Serena, Chile",-29.527,-71.2992,45.0,5.7
2021-12-09T13:52:33.009Z,"79 km S of Kokopo, Papua New Guinea",-5.0632,152.2445,34.0,5.7
2021-12-09T02:05:07.684Z,"116 km N of Naze, Japan",29.4132,129.3846,7.0,6.0
2021-12-08T07:18:28.346Z,off the coast of Oregon,44.2903,-129.4278,10.0,5.5
2021-12-08T05:43:44.549Z,off the coast of Oregon,44.3619,-129.5852,10.0,5.5
2021-12-08T01:21:05.808Z,off the coast of Oregon,44.2612,-129.3797,10.0,5.8
2021-12-08T00:36:38.873Z,off the coast of Oregon,44.4262,-129.5255,10.0,5.8
2021-12-07T21:57:57.617Z,off the coast of Oregon,44.3346,-129.5718,10.0,5.5
2021-12-07T21:30:16.386Z,off the coast of Oregon,44.3872,-129.5367,10.0,5.5
2021-12-07T15:55:53.710Z,South Sandwich Islands region,-57.4637,-25.7469,31.0,5.8
2021-12-07T09:39:36.927Z,"81 km W of Arica, Chile",-18.5525,-71.0675,17.71,5.6
2021-12-06T04:19:45.443Z,Kermadec Islands region,-28.8418,-175.8951,10.93,5.6
2021-12-06T00:55:41.189Z,Mid-Indian Ridge,-27.7999,74.007,10.0,5.5
2021-12-05T18:26:26.141Z,South Sandwich Islands region,-59.8295,-29.4386,10.0,5.6
2021-12-04T23:47:55.581Z,"261 km N of Tobelo, Indonesia",4.0932,128.1359,149.0,6.0
2021-12-04T14:27:09.059Z,South Sandwich Islands region,-59.7321,-28.0129,10.0,5.7
2021-12-03T08:40:26.273Z,"226 km S of ‘Ohonua, Tonga",-23.3794,-175.0029,10.0,5.5
2021-12-03T08:33:38.512Z,South Sandwich Islands region,-60.4652,-27.1401,7.03,6.0
2021-12-03T04:40:05.063Z,"295 km WSW of Hanga Roa, Chile",-28.4823,-112.0255,10.0,6.1
2021-11-30T13:53:41.109Z,"289 km NNW of Rikaze, China",31.723,87.9296,6.77,5.5
2021-11-30T12:14:34.031Z,"108 km NW of Rabaul, Papua New Guinea",-3.5578,151.4221,10.0,5.8
2021-11-30T10:37:35.539Z,"110 km NW of Rabaul, Papua New Guinea",-3.6249,151.3524,10.0,6.1
2021-11-30T10:36:18.077Z,"113 km SSE of Kavieng, Papua New Guinea",-3.5226,151.1847,10.0,6.3
2021-11-30T06:53:34.578Z,"Izu Islands, Japan region",31.217,142.4377,20.07,5.5
